"Date","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","AddressAccuracy","NumMosquitos","WnvPresent"
"2007-06-26","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0
"2007-06-26","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0
"2007-06-26","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0
"2007-06-26","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,2,0
"2007-06-26","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0
"2007-06-26","2700 South Western Avenue, Chicago, IL 60608, USA","CULEX RESTUANS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9,1,0
"2007-06-26","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0
"2007-06-26","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,5,0
"2007-06-26","2100 South Hamlin Avenue, Chicago, IL 60623, USA","CULEX RESTUANS",21," S HAMLIN AVE","T040","2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,1,0
"2007-06-26","3000 West 18th Street, Chicago, IL 60608, USA","CULEX RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0
"2007-06-26","1100 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS",11," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0
"2007-06-26","1100 South California Avenue, Chicago, IL 60612, USA","CULEX RESTUANS",11," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0
"2007-06-26","2500 South Throop Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",25," S THROOP","T051","2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0
"2007-06-26","1000 West 95th Street, Chicago, IL 60643, USA","CULEX RESTUANS",10," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0
"2007-06-26","1000 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS",10," S CALIFORNIA AVE","T088","1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,1,0
"2007-06-26","9600 South Hoyne Avenue, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",96," S HOYNE AVE","T161","9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,3,0
"2007-06-26","9600 South Hoyne Avenue, Chicago, IL 60643, USA","CULEX RESTUANS",96," S HOYNE AVE","T161","9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0
"2007-06-26","1800 West Leland Avenue, Chicago, IL 60640, USA","CULEX RESTUANS",18," W LELAND AVE","T219","1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,1,0
"2007-06-29","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0
"2007-06-29","7900 West Foster Avenue, Chicago, IL 60656, USA","CULEX PIPIENS/RESTUANS",79," W FOSTER AVE","T015","7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0
"2007-06-29","7900 West Foster Avenue, Chicago, IL 60656, USA","CULEX RESTUANS",79," W FOSTER AVE","T015","7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0
"2007-06-29","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX RESTUANS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,2,0
"2007-06-29","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS",22," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0
"2007-06-29","2200 West 113th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0
"2007-06-29","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0
"2007-06-29","1100 South Peoria Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",11," S PEORIA ST","T091","1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0
"2007-06-29","2200 West 89th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,1,0
"2007-06-29","6500 North Oak Park Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",65," N OAK PARK AVE","T143","6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,3,0
"2007-06-29","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX PIPIENS/RESTUANS",75," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0
"2007-06-29","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX RESTUANS",75," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0
"2007-06-29","1500 North Long Avenue, Chicago, IL 60651, USA","CULEX RESTUANS",15," N LONG AVE","T153","1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0
"2007-06-29","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0
"2007-06-29","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS/RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0
"2007-06-29","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0
"2007-06-29","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,0
"2007-06-29","South Vincennes Avenue, Chicago, IL, USA","CULEX RESTUANS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,2,0
"2007-06-29","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS/RESTUANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0
"2007-06-29","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX RESTUANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0
"2007-06-29","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0
"2007-06-29","4200 West 127th Street, Alsip, IL 60803, USA","CULEX RESTUANS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,3,0
"2007-06-29","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0
"2007-06-29","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0
"2007-06-29","Chicago, IL, USA","CULEX RESTUANS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0
"2007-06-29","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX RESTUANS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0
"2007-06-29","1800 West Farwell Avenue, Chicago, IL 60626, USA","CULEX RESTUANS",18," W FARWELL AVE","T150","1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0
"2007-06-29","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0
"2007-06-29","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0
"2007-06-29","3500 West 116th Street, Chicago, IL 60655, USA","CULEX RESTUANS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0
"2007-06-29","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX RESTUANS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,5,0
"2007-06-29","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0
"2007-06-29","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0
"2007-06-29","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0
"2007-06-29","3000 West 18th Street, Chicago, IL 60608, USA","CULEX RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0
"2007-06-29","1000 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",10," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0
"2007-06-29","1000 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS",10," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0
"2007-06-29","6100 West Fullerton Avenue, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS",61," W FULLERTON AVE","T013","6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0
"2007-06-29","6400 West Strong Street, Chicago, IL, USA","CULEX RESTUANS",64," W STRONG ST","T014","6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0
"2007-06-29","1200 West Greenleaf Avenue, Chicago, IL 60626, USA","CULEX RESTUANS",12," W GREENLEAF AVE","T018","1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,1,0
"2007-06-29","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS/RESTUANS",10," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0
"2007-06-29","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX RESTUANS",10," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0
"2007-06-29","2000 East 111th Street, Chicago, IL 60628, USA","CULEX PIPIENS/RESTUANS",20," E 111TH ST","T084","2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0
"2007-06-29","2000 East 111th Street, Chicago, IL 60628, USA","CULEX RESTUANS",20," E 111TH ST","T084","2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0
"2007-06-29","3300 North Rutherford Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",33," N RUTHERFORD AVE","T144","3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0
"2007-06-29","1100 North Artesian Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS",11," S ARTESIAN AVE","T160","1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,1,0
"2007-07-02","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0
"2007-07-02","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0
"2007-07-02","6200 North Mandell Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",62," N MANDELL AVE","T007","6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0
"2007-07-02","6200 North Mandell Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",62," N MANDELL AVE","T007","6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0
"2007-07-02","7900 West Foster Avenue, Chicago, IL 60656, USA","CULEX PIPIENS/RESTUANS",79," W FOSTER AVE","T015","7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3,0
"2007-07-02","1500 West Webster Avenue, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS",15," W WEBSTER AVE","T045","1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0
"2007-07-02","1500 West Webster Avenue, Chicago, IL 60614, USA","CULEX RESTUANS",15," W WEBSTER AVE","T045","1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0
"2007-07-02","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX PIPIENS/RESTUANS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,3,0
"2007-07-02","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX RESTUANS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,16,0
"2007-07-02","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX RESTUANS",11," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0
"2007-07-02","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS",22," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0
"2007-07-02","2200 North Cannon Drive, Chicago, IL 60614, USA","CULEX RESTUANS",22," N CANNON DR","T054","2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0
"2007-07-02","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0
"2007-07-02","2200 West 113th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,3,0
"2007-07-02","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0
"2007-07-02","2200 West 89th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,4,0
"2007-07-02","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0
"2007-07-02","North Streeter Drive, Chicago, IL 60611, USA","CULEX PIPIENS/RESTUANS",53," N STREETER DR","T129","5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,2,0
"2007-07-02","North Streeter Drive, Chicago, IL 60611, USA","CULEX RESTUANS",53," N STREETER DR","T129","5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0
"2007-07-02","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX RESTUANS",75," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,1,0
"2007-07-02","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX RESTUANS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8,2,0
"2007-07-02","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0
"2007-07-02","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,1,0
"2007-07-02","3800 North California Avenue, Chicago, IL 60618, USA","CULEX RESTUANS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9,1,0
"2007-07-02","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS/RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0
"2007-07-02","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,5,0
"2007-07-02","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0
"2007-07-02","South Vincennes Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,1,0
"2007-07-02","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS/RESTUANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0
"2007-07-02","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX RESTUANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,11,0
"2007-07-02","1100 South State Street, Chicago, IL 60605, USA","CULEX RESTUANS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8,2,0
"2007-07-02","4200 West 127th Street, Alsip, IL 60803, USA","CULEX PIPIENS/RESTUANS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,16,0
"2007-07-02","4200 West 127th Street, Alsip, IL 60803, USA","CULEX RESTUANS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,12,0
"2007-07-02","4200 West 127th Street, Alsip, IL 60803, USA","CULEX SALINARIUS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,2,0
"2007-07-02","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0
"2007-07-02","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0
"2007-07-02","Chicago, IL, USA","CULEX SALINARIUS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0
"2007-07-02","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX RESTUANS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0
"2007-07-02","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX PIPIENS/RESTUANS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0
"2007-07-02","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX RESTUANS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0
"2007-07-02","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0
"2007-07-02","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0
"2007-07-02","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0
"2007-07-02","2100 North Lawler Avenue, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS",21," N LAWLER AVE","T154","2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,1,0
"2007-07-02","3500 West 116th Street, Chicago, IL 60655, USA","CULEX PIPIENS/RESTUANS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,28,0
"2007-07-02","3500 West 116th Street, Chicago, IL 60655, USA","CULEX RESTUANS",35," W 116TH ST","T158","3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0
"2007-07-02","3700 North Kedvale Avenue, Chicago, IL 60641, USA","CULEX PIPIENS/RESTUANS",37," N KEDVALE AVE","T218","3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0
"2007-07-02","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0
"2007-07-02","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0
"2007-07-02","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,4,0
"2007-07-02","7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,3,0
"2007-07-02","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX SALINARIUS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0
"2007-07-02","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0
"2007-07-02","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,2,0
"2007-07-02","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,5,0
"2007-07-02","1100 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS",11," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0
"2007-07-02","1100 South California Avenue, Chicago, IL 60612, USA","CULEX RESTUANS",11," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0
"2007-07-02","2500 South Throop Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",25," S THROOP","T051","2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0
"2007-07-02","1000 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",10," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0
"2007-07-02","1000 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS/RESTUANS",10," S CALIFORNIA AVE","T088","1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,1,0
